price,dateSold,bathrooms,bedrooms,livingArea,homeType,lotAreaValue,zipcode,elem,middle,high,Year built
745000,Q1_2021,3.0,4.0,2714.0,SINGLE_FAMILY,9289.0,20854,ritchie park elementary,cabin john middle,winston churchill high,57.0
745000,Q1_2021,5.0,5.0,4924.0,SINGLE_FAMILY,11232.000014399999,20841,spark m. matsunaga elementary,kingsview middle,northwest high,17.0
745000,Q1_2021,6.0,4.0,4562.0,SINGLE_FAMILY,136777.99998852,20871,little bennett elementary,rocky hill middle,clarksburg high,38.0
745000,Q3_2021,3.0,4.0,2400.0,SINGLE_FAMILY,45301.99998852,20905,sherwood elementary,benjamin banneker middle,sherwood high,22.0
745000,Q1_2021,4.0,4.0,3476.0,SINGLE_FAMILY,15381.00001944,20879,flower hill elementary,redland middle,gaithersburg high,19.0
745000,Q1_2021,4.0,5.0,5300.0,SINGLE_FAMILY,87991.00001604,20707,greencastle elementary,benjamin banneker middle,paint branch high,21.0
745000,Q1_2021,4.0,3.0,3096.0,TOWNHOUSE,2040.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,12.0
745000,Q2_2021,4.0,4.0,2464.0,TOWNHOUSE,3360.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,18.0
745000,Q2_2021,3.0,4.0,2298.0,SINGLE_FAMILY,11285.99999604,20850,college gardens elementary,julius west middle,richard montgomery high,52.0
745000,Q2_2021,3.0,4.0,2188.0,SINGLE_FAMILY,12058.99998732,20852,ashburton elementary,tilden middle,walter johnson high,59.0
745100,Q3_2021,3.0,5.0,2044.0,SINGLE_FAMILY,8700.0,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
746000,Q1_2021,3.0,4.0,2700.0,SINGLE_FAMILY,10159.0,20901,east silver spring elementary,sligo middle,northwood high,69.0
747000,Q3_2020,4.0,4.0,3979.0,SINGLE_FAMILY,50186.99999016,20882,flower hill elementary,redland middle,watkins mill high,29.0
748000,Q3_2020,4.0,4.0,2791.0,SINGLE_FAMILY,7036.0,20902,flora m. singer elementary,sligo middle,northwood high,75.0
748000,Q1_2021,4.0,4.0,2396.0,SINGLE_FAMILY,14869.00000476,20854,ritchie park elementary,julius west middle,winston churchill high,58.0
748000,Q1_2021,5.0,3.0,2556.0,TOWNHOUSE,1410.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,3.0
749000,Q1_2021,3.0,4.0,1250.0,SINGLE_FAMILY,9041.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,65.0
749000,Q2_2021,4.0,3.0,2658.0,TOWNHOUSE,3731.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,19.0
749000,Q2_2021,3.0,4.0,2156.0,SINGLE_FAMILY,8530.0,20852,ritchie park elementary,tilden middle,richard montgomery high,57.0
749000,Q2_2021,4.0,4.0,2500.0,TOWNHOUSE,2124.0,20850,lakewood elementary,julius west middle,richard montgomery high,17.0
749000,Q1_2021,4.0,4.0,4060.0,SINGLE_FAMILY,5234.0,20871,little bennett elementary,rocky hill middle,clarksburg high,2.0
749900,Q2_2021,4.0,3.0,1960.0,SINGLE_FAMILY,6000.0,20901,sligo creek elementary,sligo middle,northwood high,80.0
749900,Q3_2021,3.0,3.0,1776.0,SINGLE_FAMILY,5103.0,20814,ashburton elementary,tilden middle,walter johnson high,68.0
749900,Q1_2021,4.0,3.0,2432.0,TOWNHOUSE,2135.0,20850,lakewood elementary,julius west middle,gaithersburg high,18.0
750000,Q3_2021,4.0,4.0,2730.0,SINGLE_FAMILY,5850.0,20901,forest knolls elementary,francis scott key middle,northwood high,75.0
750000,Q1_2021,5.0,6.0,7448.0,SINGLE_FAMILY,18749.99998476,20903,montgomery knolls elementary,francis scott key middle,northwood high,83.0
750000,Q3_2020,4.0,4.0,1848.0,SINGLE_FAMILY,24375.00001068,20903,forest knolls elementary,francis scott key middle,northwood high,77.0
750000,Q2_2021,2.0,2.0,1987.0,SINGLE_FAMILY,6554.0,20910,sligo creek elementary,silver spring international middle,montgomery blair high,87.0
750000,Q2_2021,2.0,3.0,1962.0,SINGLE_FAMILY,9845.0,20895,garrett park elementary,tilden middle,albert einstein high,68.0
750000,Q1_2021,3.0,4.0,2597.0,SINGLE_FAMILY,8629.0,20817,ashburton elementary,thomas w. pyle middle,walter johnson high,62.0
750000,Q2_2021,4.0,4.0,3010.0,SINGLE_FAMILY,5490.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,71.0
750000,Q1_2021,3.0,4.0,2141.0,SINGLE_FAMILY,22020.00000552,20912,rolling terrace elementary,sligo middle,northwood high,34.0
750000,Q3_2021,4.0,3.0,2148.0,TOWNHOUSE,2084.0,20852,ashburton elementary,tilden middle,walter johnson high,34.0
750000,Q3_2020,2.0,2.0,2044.0,SINGLE_FAMILY,7793.0,20895,flora m. singer elementary,a. mario loiederman middle,albert einstein high,68.0
750000,Q1_2021,3.0,4.0,2518.0,SINGLE_FAMILY,12800.000018519999,20854,ritchie park elementary,cabin john middle,winston churchill high,58.0
750000,Q2_2021,2.0,3.0,2379.0,SINGLE_FAMILY,11696.000001839999,20895,flora m. singer elementary,a. mario loiederman middle,albert einstein high,68.0
750000,Q3_2021,2.0,3.0,1576.0,SINGLE_FAMILY,10800.0,20817,ashburton elementary,tilden middle,walter johnson high,63.0
750000,Q3_2021,3.0,4.0,2895.0,SINGLE_FAMILY,13077.000018719998,20852,ritchie park elementary,tilden middle,winston churchill high,56.0
750000,Q2_2021,3.0,4.0,2095.0,SINGLE_FAMILY,12827.99999448,20902,flora m. singer elementary,a. mario loiederman middle,northwood high,73.0
750000,Q3_2020,2.0,3.0,1600.0,SINGLE_FAMILY,10034.0,20817,bethesda elementary,tilden middle,walt whitman high,70.0
750000,Q2_2021,2.0,3.0,1378.0,SINGLE_FAMILY,7035.0,20814,kensington parkwood elementary,tilden middle,walter johnson high,67.0
750000,Q1_2021,2.0,4.0,1672.0,SINGLE_FAMILY,6249.0,20815,bethesda elementary,tilden middle,albert einstein high,73.0
750000,Q2_2021,4.0,5.0,2660.0,TOWNHOUSE,4220.0,20854,ashburton elementary,cabin john middle,winston churchill high,49.0
750000,Q3_2021,4.0,4.0,2731.0,SINGLE_FAMILY,34064.00001972,20903,montgomery knolls elementary,francis scott key middle,northwood high,80.0
750000,Q3_2020,4.0,4.0,3088.0,SINGLE_FAMILY,20119.00000572,20895,flora m. singer elementary,sligo middle,albert einstein high,49.0
750000,Q3_2021,4.0,4.0,3314.0,SINGLE_FAMILY,10746.0,20901,forest knolls elementary,francis scott key middle,northwood high,36.0
750000,Q1_2021,2.0,3.0,2142.0,SINGLE_FAMILY,8692.0,20896,garrett park elementary,tilden middle,albert einstein high,56.0
750000,Q2_2021,3.0,3.0,2016.0,SINGLE_FAMILY,14361.000017760001,20895,flora m. singer elementary,a. mario loiederman middle,albert einstein high,73.0
750000,Q3_2020,4.0,5.0,2744.0,TOWNHOUSE,3404.0,20852,luxmanor elementary,tilden middle,walter johnson high,42.0
750000,Q1_2021,4.0,4.0,2751.0,SINGLE_FAMILY,6085.0,20901,forest knolls elementary,sligo middle,northwood high,73.0
750000,Q2_2021,4.0,5.0,2882.0,SINGLE_FAMILY,9000.0,20902,forest knolls elementary,sligo middle,northwood high,54.0
750000,Q1_2021,3.0,4.0,2000.0,SINGLE_FAMILY,29324.0000196,20902,forest knolls elementary,sligo middle,springbrook high,37.0
750000,Q2_2021,4.0,5.0,3600.0,SINGLE_FAMILY,9680.0,20850,beall elementary,julius west middle,richard montgomery high,50.0
750000,Q2_2021,4.0,5.0,2790.0,SINGLE_FAMILY,16243.99998012,20905,stonegate elementary,argyle middle,james hubert blake high,52.0
750000,Q3_2020,3.0,5.0,2538.0,SINGLE_FAMILY,8944.0,20852,ritchie park elementary,tilden middle,richard montgomery high,61.0
750000,Q1_2021,4.0,4.0,4402.0,SINGLE_FAMILY,26256.00000276,20905,stonegate elementary,argyle middle,james hubert blake high,24.0
750000,Q3_2021,2.0,4.0,1892.0,SINGLE_FAMILY,10029.0,20852,ritchie park elementary,tilden middle,richard montgomery high,60.0
750000,Q3_2021,4.0,5.0,4318.0,SINGLE_FAMILY,37690.00002108,20876,wilson wims elementary,rocky hill middle,clarksburg high,26.0
750000,Q3_2021,3.0,3.0,3142.0,SINGLE_FAMILY,139828.00001148,20872,damascus elementary,hallie wells middle,clarksburg high,29.0
750000,Q3_2021,4.0,4.0,2876.0,SINGLE_FAMILY,894722.0001192,20871,wilson wims elementary,hallie wells middle,clarksburg high,36.0
750000,Q3_2021,4.0,4.0,5243.0,SINGLE_FAMILY,19372.000020120002,20905,stonegate elementary,argyle middle,james hubert blake high,39.0
750000,Q3_2020,5.0,4.0,5081.0,SINGLE_FAMILY,102366.0,20882,laytonsville elementary,rosa m. parks middle,watkins mill high,28.0
750000,Q1_2021,4.0,4.0,2416.0,SINGLE_FAMILY,30047.00001336,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,66.0
750000,Q3_2020,6.0,4.0,5174.0,SINGLE_FAMILY,3850.0,20878,dufief elementary,lakelands park middle,quince orchard high,20.0
750000,Q3_2021,3.0,3.0,2978.0,SINGLE_FAMILY,4320.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,19.0
750000,Q3_2021,4.0,4.0,4240.0,SINGLE_FAMILY,25541.0000208,20904,stonegate elementary,argyle middle,james hubert blake high,58.0
750000,Q2_2021,5.0,5.0,3202.0,SINGLE_FAMILY,6475.0,20876,dr. sally k. ride elementary,neelsville middle,watkins mill high,19.0
750000,Q2_2021,4.0,4.0,3308.0,SINGLE_FAMILY,11235.999998520001,20904,forest knolls elementary,argyle middle,john f. kennedy high,30.0
750000,Q3_2021,4.0,3.0,2588.0,TOWNHOUSE,2250.0,20854,stone mill elementary,robert frost middle,winston churchill high,25.0
750000,Q3_2020,5.0,4.0,5642.0,SINGLE_FAMILY,16719.00000012,20853,flower valley elementary,earle b. wood middle,rockville high,23.0
750000,Q2_2021,4.0,4.0,2128.0,SINGLE_FAMILY,11392.99999596,20850,fallsmead elementary,julius west middle,richard montgomery high,49.0
750000,Q2_2021,4.0,3.0,2432.0,TOWNHOUSE,1896.0,20850,lakewood elementary,julius west middle,richard montgomery high,18.0
750000,Q3_2021,4.0,5.0,3400.0,SINGLE_FAMILY,35644.99998312,20905,stonegate elementary,argyle middle,james hubert blake high,57.0
750000,Q2_2021,4.0,4.0,3445.0,SINGLE_FAMILY,16036.99998516,20905,stonegate elementary,argyle middle,james hubert blake high,52.0
750000,Q3_2021,4.0,4.0,4714.0,SINGLE_FAMILY,6693.0,20841,dr. sally k. ride elementary,rocky hill middle,clarksburg high,15.0
750000,Q3_2021,5.0,5.0,4552.0,SINGLE_FAMILY,13937.000002199999,20905,greencastle elementary,benjamin banneker middle,paint branch high,17.0
750000,Q2_2021,3.0,4.0,1954.0,SINGLE_FAMILY,7607.0,20850,ritchie park elementary,julius west middle,richard montgomery high,49.0
750000,Q1_2021,3.0,4.0,3606.0,SINGLE_FAMILY,72191.00001564,20882,woodfield elementary,hallie wells middle,watkins mill high,57.0
750000,Q1_2021,4.0,4.0,4359.0,SINGLE_FAMILY,87556.00001148,20855,sequoyah elementary,redland middle,gaithersburg high,31.0
750000,Q1_2021,4.0,4.0,4219.0,SINGLE_FAMILY,7378.0,20833,greenwood elementary,rosa m. parks middle,sherwood high,22.0
750000,Q1_2021,4.0,4.0,3427.0,SINGLE_FAMILY,88426.99998396,20833,greenwood elementary,rosa m. parks middle,sherwood high,36.0
750000,Q1_2021,5.0,4.0,5161.0,SINGLE_FAMILY,5808.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,11.0
750000,Q2_2021,3.0,4.0,2736.0,SINGLE_FAMILY,45758.00000772,20904,stonegate elementary,white oak middle,springbrook high,65.0
750000,Q2_2021,5.0,6.0,4488.0,SINGLE_FAMILY,15879.99998772,20882,strawberry knoll elementary,gaithersburg middle,watkins mill high,33.0
750000,Q2_2021,5.0,4.0,3665.0,SINGLE_FAMILY,14072.999984999999,20841,spark m. matsunaga elementary,kingsview middle,northwest high,17.0
750000,Q3_2020,3.0,5.0,2728.0,SINGLE_FAMILY,9200.0,20854,ritchie park elementary,julius west middle,richard montgomery high,50.0
750000,Q3_2020,4.0,4.0,3210.0,SINGLE_FAMILY,44431.00001604,20854,ritchie park elementary,julius west middle,winston churchill high,69.0
750000,Q2_2021,3.0,4.0,2029.0,SINGLE_FAMILY,10500.0,20854,fallsmead elementary,julius west middle,richard montgomery high,47.0
750000,Q3_2021,3.0,4.0,2356.0,TOWNHOUSE,2094.0,20850,lakewood elementary,julius west middle,richard montgomery high,19.0
750000,Q1_2021,4.0,6.0,3360.0,SINGLE_FAMILY,20908.99998396,20853,flower valley elementary,earle b. wood middle,rockville high,32.0
750000,Q1_2021,5.0,6.0,3550.0,SINGLE_FAMILY,10638.0,20850,college gardens elementary,julius west middle,richard montgomery high,51.0
750000,Q1_2021,4.0,5.0,2982.0,SINGLE_FAMILY,31660.99998732,20853,flower valley elementary,earle b. wood middle,rockville high,38.0
750000,Q2_2021,3.0,5.0,3202.0,SINGLE_FAMILY,348916.00001147995,20871,little bennett elementary,rocky hill middle,clarksburg high,46.0
751000,Q2_2021,3.0,3.0,1440.0,SINGLE_FAMILY,5689.0,20817,ashburton elementary,north bethesda middle,walter johnson high,72.0
751000,Q3_2021,4.0,4.0,3374.0,SINGLE_FAMILY,43363.99999404,20879,strawberry knoll elementary,gaithersburg middle,watkins mill high,34.0
751000,Q2_2021,3.0,3.0,1880.0,SINGLE_FAMILY,5073.0,20878,thurgood marshall elementary,lakelands park middle,quince orchard high,29.0
751000,Q2_2021,5.0,4.0,2760.0,TOWNHOUSE,2200.0,20850,college gardens elementary,gaithersburg middle,gaithersburg high,18.0
751500,Q3_2021,4.0,5.0,3748.0,SINGLE_FAMILY,4550.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,6.0
751500,Q2_2021,4.0,3.0,2668.0,TOWNHOUSE,1760.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,9.0
752500,Q2_2021,4.0,4.0,3041.0,SINGLE_FAMILY,16686.99999648,20853,flower valley elementary,earle b. wood middle,rockville high,52.0
752500,Q2_2021,3.0,5.0,2520.0,SINGLE_FAMILY,12373.99998912,20878,dufief elementary,lakelands park middle,quince orchard high,47.0
752888,Q1_2021,3.0,5.0,2879.0,SINGLE_FAMILY,9706.0,20850,beall elementary,julius west middle,richard montgomery high,55.0
753000,Q2_2021,4.0,3.0,2625.0,TOWNHOUSE,4116.0,20850,beall elementary,julius west middle,richard montgomery high,36.0
753000,Q2_2021,4.0,5.0,3440.0,SINGLE_FAMILY,10432.0,20853,flower valley elementary,earle b. wood middle,rockville high,34.0
753000,Q2_2021,3.0,3.0,2356.0,TOWNHOUSE,2654.0,20850,lakewood elementary,julius west middle,richard montgomery high,17.0
753000,Q2_2021,4.0,4.0,3508.0,SINGLE_FAMILY,8778.0,20832,greenwood elementary,rosa m. parks middle,sherwood high,26.0
753735,Q3_2021,5.0,4.0,6196.0,SINGLE_FAMILY,5052.0,20871,wilson wims elementary,rocky hill middle,clarksburg high,0.0
754000,Q3_2020,4.0,6.0,4814.0,SINGLE_FAMILY,6616.0,20874,spark m. matsunaga elementary,kingsview middle,northwest high,21.0
755000,Q1_2021,4.0,4.0,3590.0,SINGLE_FAMILY,12178.99999008,20852,ashburton elementary,tilden middle,walter johnson high,52.0
755000,Q3_2020,2.0,4.0,2148.0,SINGLE_FAMILY,8213.0,20901,sligo creek elementary,sligo middle,northwood high,69.0
755000,Q1_2021,3.0,4.0,2083.0,SINGLE_FAMILY,7700.0,20817,ashburton elementary,tilden middle,walter johnson high,63.0
755000,Q2_2021,4.0,3.0,2538.0,TOWNHOUSE,3465.0,20854,wayside elementary,cabin john middle,winston churchill high,35.0
755000,Q3_2021,3.0,4.0,2480.0,SINGLE_FAMILY,6982.0,20910,flora m. singer elementary,a. mario loiederman middle,albert einstein high,29.0
755000,Q1_2021,3.0,5.0,2628.0,SINGLE_FAMILY,34882.00001748,20861,sherwood elementary,benjamin banneker middle,sherwood high,54.0
755000,Q2_2021,4.0,3.0,3645.0,TOWNHOUSE,3230.0,20850,stone mill elementary,lakelands park middle,gaithersburg high,31.0
755000,Q2_2021,5.0,3.0,2608.0,TOWNHOUSE,1410.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,3.0
755000,Q3_2020,5.0,5.0,5305.0,SINGLE_FAMILY,6809.0,20871,little bennett elementary,rocky hill middle,clarksburg high,17.0
755000,Q2_2021,4.0,4.0,2040.0,TOWNHOUSE,1410.0,20878,summit hall elementary,lakelands park middle,gaithersburg high,5.0
755000,Q3_2021,4.0,5.0,3298.0,SINGLE_FAMILY,15099.99999156,20876,waters landing elementary,rocky hill middle,clarksburg high,22.0
755000,Q2_2021,5.0,4.0,2810.0,TOWNHOUSE,1872.0,20850,stone mill elementary,lakelands park middle,quince orchard high,15.0
755000,Q3_2021,3.0,4.0,2418.0,SINGLE_FAMILY,8000.0,20854,ritchie park elementary,julius west middle,richard montgomery high,43.0
755000,Q2_2021,4.0,5.0,2824.0,SINGLE_FAMILY,4031.0,20878,diamond elementary,lakelands park middle,quince orchard high,19.0
755000,Q3_2021,4.0,3.0,2307.0,TOWNHOUSE,1937.0,20851,viers mill elementary,tilden middle,rockville high,24.0
755000,Q2_2021,5.0,4.0,3617.0,SINGLE_FAMILY,11463.000001200002,20841,dr. sally k. ride elementary,rocky hill middle,clarksburg high,15.0
755000,Q1_2021,6.0,5.0,5100.0,SINGLE_FAMILY,6600.0,20871,wilson wims elementary,hallie wells middle,clarksburg high,7.0
755000,Q2_2021,3.0,5.0,2214.0,SINGLE_FAMILY,16343.0000118,20854,ritchie park elementary,julius west middle,winston churchill high,56.0
755000,Q3_2020,3.0,4.0,3000.0,SINGLE_FAMILY,21558.999995280003,20866,greencastle elementary,benjamin banneker middle,paint branch high,1.0
755000,Q3_2020,5.0,4.0,4256.0,SINGLE_FAMILY,6551.0,20906,strathmore elementary,argyle middle,john f. kennedy high,6.0
755000,Q2_2021,4.0,5.0,3873.0,SINGLE_FAMILY,10834.0,20853,flower valley elementary,earle b. wood middle,rockville high,35.0
755000,Q2_2021,3.0,5.0,3370.0,SINGLE_FAMILY,16393.00000932,20853,lucy v. barnsley elementary,earle b. wood middle,rockville high,54.0
755000,Q3_2020,4.0,5.0,4636.0,SINGLE_FAMILY,35145.000007919996,20906,strathmore elementary,argyle middle,john f. kennedy high,31.0
755405,Q2_2021,2.0,4.0,1841.0,SINGLE_FAMILY,6355.0,20910,sligo creek elementary,silver spring international middle,montgomery blair high,65.0
755500,Q3_2020,3.0,4.0,2717.0,SINGLE_FAMILY,18164.99998764,20850,college gardens elementary,julius west middle,richard montgomery high,59.0
755555,Q3_2020,3.0,3.0,2088.0,SINGLE_FAMILY,8178.0,20910,rosemary hills elementary,a. mario loiederman middle,northwood high,76.0
756000,Q3_2020,3.0,5.0,2520.0,SINGLE_FAMILY,11029.00000356,20817,ashburton elementary,tilden middle,walter johnson high,60.0
756000,Q3_2020,4.0,4.0,2197.0,TOWNHOUSE,2671.0,20817,ashburton elementary,cabin john middle,walter johnson high,37.0
756000,Q2_2021,3.0,4.0,2425.0,SINGLE_FAMILY,9445.0,20850,college gardens elementary,julius west middle,richard montgomery high,52.0
756900,Q2_2021,3.0,3.0,2076.0,SINGLE_FAMILY,5500.0,20901,sligo creek elementary,eastern middle,northwood high,81.0
757000,Q2_2021,4.0,3.0,2344.0,TOWNHOUSE,1814.0,20854,cold spring elementary,cabin john middle,winston churchill high,39.0
757500,Q2_2021,3.0,5.0,2285.0,SINGLE_FAMILY,10429.0,20850,beall elementary,julius west middle,richard montgomery high,56.0
757800,Q2_2021,3.0,3.0,2978.0,SINGLE_FAMILY,5218.0,20878,dufief elementary,lakelands park middle,quince orchard high,21.0
759000,Q2_2021,4.0,3.0,2148.0,TOWNHOUSE,1891.0,20852,ashburton elementary,tilden middle,walter johnson high,34.0
759000,Q2_2021,4.0,4.0,2795.0,SINGLE_FAMILY,6460.0,20895,rock view elementary,sligo middle,albert einstein high,42.0
759000,Q1_2021,4.0,5.0,5560.0,SINGLE_FAMILY,86683.99998852,20861,sherwood elementary,benjamin banneker middle,sherwood high,32.0
759000,Q3_2020,3.0,5.0,3376.0,SINGLE_FAMILY,9660.0,20854,ritchie park elementary,julius west middle,winston churchill high,57.0
759000,Q1_2021,3.0,4.0,3176.0,SINGLE_FAMILY,8739.0,20841,spark m. matsunaga elementary,kingsview middle,northwest high,21.0
759750,Q2_2021,3.0,4.0,2200.0,SINGLE_FAMILY,7302.0,20895,rock view elementary,a. mario loiederman middle,albert einstein high,68.0
759900,Q2_2021,4.0,4.0,3469.0,SINGLE_FAMILY,87120.0,20882,woodfield elementary,hallie wells middle,clarksburg high,22.0
759900,Q3_2021,3.0,5.0,2379.0,SINGLE_FAMILY,9801.0,20850,beall elementary,julius west middle,richard montgomery high,56.0
360000,Q1_2021,2.0,3.0,1128.0,SINGLE_FAMILY,5850.0,20906,viers mill elementary,a. mario loiederman middle,albert einstein high,75.0
360000,Q3_2020,2.0,3.0,1235.0,SINGLE_FAMILY,6533.0,20895,rock view elementary,sligo middle,albert einstein high,69.0
360000,Q3_2020,2.0,4.0,1870.0,SINGLE_FAMILY,3458.0,20903,rolling terrace elementary,eastern middle,northwood high,69.0
360000,Q1_2021,2.0,2.0,1108.0,TOWNHOUSE,1110.0,20852,ashburton elementary,tilden middle,walter johnson high,33.0
360000,Q1_2021,4.0,2.0,1224.0,TOWNHOUSE,1955.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,34.0
360000,Q3_2020,2.0,3.0,1575.0,SINGLE_FAMILY,7350.0,20906,viers mill elementary,a. mario loiederman middle,wheaton high,64.0
360000,Q2_2021,4.0,3.0,1620.0,TOWNHOUSE,1500.0,20874,fox chapel elementary,kingsview middle,northwest high,37.0
360000,Q2_2021,4.0,3.0,1650.0,TOWNHOUSE,1560.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,24.0
360000,Q2_2021,3.0,3.0,1800.0,TOWNHOUSE,1800.0,20879,flower hill elementary,gaithersburg middle,gaithersburg high,33.0
360000,Q2_2021,4.0,3.0,1200.0,TOWNHOUSE,2503.0,20879,strawberry knoll elementary,gaithersburg middle,watkins mill high,45.0
360000,Q2_2021,3.0,5.0,1464.0,TOWNHOUSE,2000.0,20874,germantown elementary,kingsview middle,northwest high,43.0
360000,Q2_2021,3.0,3.0,1642.0,TOWNHOUSE,1800.0,20882,woodfield elementary,hallie wells middle,clarksburg high,33.0
360000,Q3_2020,4.0,3.0,1600.0,TOWNHOUSE,1500.0,20866,greencastle elementary,benjamin banneker middle,paint branch high,25.0
